Utilidade Pública;Energia Elétrica;COELCE      ;COCE;;;
Utilidade Pública;Energia Elétrica;COPEL       ;CPLE;N1             ;;
Utilidade Pública;Energia Elétrica;COSERN      ;CSRN;;;
Utilidade Pública;Energia Elétrica;CPFL ENERGIA;CPFE;NM             ;;
Utilidade Pública;Energia Elétrica;CPFL GERACAO;CPFG;;;
Utilidade Pública;Energia Elétrica;CPFL PIRATIN;CPFP;;;
Utilidade Pública;Energia Elétrica;CPFL RENOVAV;CPRE;;;
Utilidade Pública;Energia Elétrica;EBE         ;EBEN;;;
Utilidade Pública;Energia Elétrica;ELEKTRO     ;EKTR;;;
Utilidade Pública;Energia Elétrica;ELETROBRAS  ;ELET;N1             ;;
Utilidade Pública;Energia Elétrica;ELETROPAR   ;LIPR;;;
Utilidade Pública;Energia Elétrica;EMAE        ;EMAE;;;
Utilidade Pública;Energia Elétrica;ENERGIAS BR ;ENBR;NM             ;;
Utilidade Pública;Energia Elétrica;ENERGISA    ;ENGI;N2             ;;
Utilidade Pública;Energia Elétrica;ENERGISA MT;ENMT;;;
Utilidade Pública;Energia Elétrica;ENERSUL     ;ENER;;;
Utilidade Pública;Energia Elétrica;ENEVA;ENEV;NM             ;;
Utilidade Pública;Energia Elétrica;ENGIE BRASIL;EGIE;NM             ;;
Utilidade Pública;Energia Elétrica;EQTL PARA;EQPA;;;
Utilidade Pública;Energia Elétrica;EQTLMARANHAO;EQMA;MB             ;;
Utilidade Pública;Energia Elétrica;EQUATORIAL  ;EQTL;NM             ;;
Utilidade Pública;Energia Elétrica;ESCELSA     ;ESCE;;;
Utilidade Pública;Energia Elétrica;FGENERGIA;FGEN;;;
Utilidade Pública;Energia Elétrica;GER PARANAP ;GEPA;;;
Utilidade Pública;Energia Elétrica;ITAPEBI     ;ITPB;;;
Utilidade Pública;Energia Elétrica;LIGHT       ;LIGH;;;
Utilidade Pública;Energia Elétrica;LIGHT S/A   ;LIGT;NM             ;;
Utilidade Pública;Energia Elétrica;NEOENERGIA  ;NEOE;NM             ;;
Utilidade Pública;Energia Elétrica;OMEGA GER;OMGE;NM             ;;
Utilidade Pública;Energia Elétrica;PAUL F LUZ  ;PALF;;;
Utilidade Pública;Energia Elétrica;PROMAN      ;PRMN;MB             ;;
Utilidade Pública;Energia Elétrica;REDE ENERGIA;REDE;;;
Utilidade Pública;Energia Elétrica;RENOVA      ;RNEW;N2             ;;
Utilidade Pública;Energia Elétrica;STATKRAFT;STKF;;;
Utilidade Pública;Energia Elétrica;STO ANTONIO;STEN;;;
Utilidade Pública;Energia Elétrica;TAESA       ;TAEE;N2             ;;
Utilidade Pública;Energia Elétrica;TERMOPE     ;TMPE;;;
Utilidade Pública;Energia Elétrica;TERM. PE III;TEPE;;;
Utilidade Pública;Energia Elétrica;TRAN PAULIST;TRPL;N1             ;;
Utilidade Pública;Energia Elétrica;UPTICK      ;UPKP;MB             ;;
Utilidade Pública;Água e Saneamento;Água e Saneamento;;;;
Utilidade Pública;Água e Saneamento;CASAN       ;CASN;;;
Utilidade Pública;Água e Saneamento;COPASA      ;CSMG;NM             ;;
Utilidade Pública;Água e Saneamento;IGUA SA  ;IGSN;MA;;
Utilidade Pública;Água e Saneamento;SABESP      ;SBSP;NM             ;;
Utilidade Pública;Água e Saneamento;SANEPAR     ;SAPR;N2             ;;
Utilidade Pública;Água e Saneamento;SANESALTO   ;SNST;;;
Utilidade Pública;Gás;Gás;;;;
Utilidade Pública;Gás;CEG         ;CEGR;;;
Utilidade Pública;Gás;COMGAS      ;CGAS;;;
;;;;;;
SETOR ECONÔMICO;SUBSETOR;SEGMENTO;LISTAGEM;;;
;;;CÓDIGO;SEGMENTO;;
Financeiro;Intermediários Financeiros;Bancos;;;;
Financeiro;Intermediários Financeiros;ABC BRASIL  ;ABCB;N2             ;;
Financeiro;Intermediários Financeiros;ALFA HOLDING;RPAD;;;
Financeiro;Intermediários Financeiros;ALFA INVEST ;BRIV;;;
Financeiro;Intermediários Financeiros;AMAZONIA    ;BAZA;;;
Financeiro;Intermediários Financeiros;BANCO BMG;BMGB;N1             ;;
Financeiro;Intermediários Financeiros;BANCO INTER;BIDI;N2             ;;
Financeiro;Intermediários Financeiros;BANCO PAN;BPAN;N1             ;;
Financeiro;Intermediários Financeiros;BANESE      ;BGIP;;;
Financeiro;Intermediários Financeiros;BANESTES    ;BEES;;;
Financeiro;Intermediários Financeiros;BANPARA     ;BPAR;;;
Financeiro;Intermediários Financeiros;BANRISUL    ;BRSR;N1             ;;
Financeiro;Intermediários Financeiros;BRADESCO    ;BBDC;N1             ;;
Financeiro;Intermediários Financeiros;BRASIL      ;BBAS;NM             ;;
Financeiro;Intermediários Financeiros;BRB BANCO   ;BSLI;;;
Financeiro;Intermediários Financeiros;BTGP BANCO;BPAC;;;
Financeiro;Intermediários Financeiros;INDUSVAL    ;IDVL;N2             ;;
Financeiro;Intermediários Financeiros;ITAUSA      ;ITSA;N1             ;;
Financeiro;Intermediários Financeiros;ITAUUNIBANCO;ITUB;N1             ;;
Financeiro;Intermediários Financeiros;MERC BRASIL ;BMEB;;;
Financeiro;Intermediários Financeiros;MERC INVEST ;BMIN;;;
Financeiro;Intermediários Financeiros;NORD BRASIL ;BNBR;;;
Financeiro;Intermediários Financeiros;PARANA      ;PRBC;;;
Financeiro;Intermediários Financeiros;PINE        ;PINE;N2             ;;
Financeiro;Intermediários Financeiros;SANTANDER BR;SANB;;;
Financeiro;Intermediários Financeiros;Soc. Crédito e Financiamento;;;;
Financeiro;Intermediários Financeiros;ALFA FINANC ;CRIV;;;
Financeiro;Intermediários Financeiros;FINANSINOS  ;FNCN;;;
Financeiro;Intermediários Financeiros;MERC FINANC ;MERC;;;
Financeiro;Intermediários Financeiros;Soc. Arrendamento Mercantil;;;;
Financeiro;Intermediários Financeiros;BRADESCO LSG;BDLS;;;
Financeiro;Intermediários Financeiros;DIBENS LSG  ;DBEN;;;
Financeiro;Securitizadoras de Recebíveis;Securitizadoras de Recebíveis;;;;
Financeiro;Securitizadoras de Recebíveis;BRAZIL REALT;BZRS;;;
Financeiro;Securitizadoras de Recebíveis;BRAZILIAN SC;BSCS;;;
Financeiro;Securitizadoras de Recebíveis;BRPR 56 SEC;WTVR;;;
Financeiro;Securitizadoras de Recebíveis;CIBRASEC;CBSC;;;
Financeiro;Securitizadoras de Recebíveis;ECO SEC AGRO;ECOA;MB             ;;
Financeiro;Securitizadoras de Recebíveis;GAIA AGRO   ;GAFL;;;
Financeiro;Securitizadoras de Recebíveis;GAIA SECURIT;GAIA;MB             ;;
Financeiro;Securitizadoras de Recebíveis;OCTANTE SEC;OCTS;;;
Financeiro;Securitizadoras de Recebíveis;PDG SECURIT ;PDGS;;;
Financeiro;Securitizadoras de Recebíveis;POLO CAP SEC;PLSC;;;
Financeiro;Securitizadoras de Recebíveis;RBCAPITALRES;RBRA;MB             ;;
Financeiro;Securitizadoras de Recebíveis;TRUESEC;APCS;;;
Financeiro;Securitizadoras de Recebíveis;VERTCIASEC;VERT;;;
Financeiro;Securitizadoras de Recebíveis;WTORRE PIC  ;WTPI;;;
Financeiro;Serviços Financeiros Diversos;Gestão de Recursos e Investimentos;;;;
Financeiro;Serviços Financeiros Diversos;BNDESPAR    ;BNDP;MB             ;;
Financeiro;Serviços Financeiros Diversos;BRAZILIAN FR;BFRE;;;
Financeiro;Serviços Financeiros Diversos;GP INVEST   ;GPIV;DR3;;
Financeiro;Serviços Financeiros Diversos;PADTEC;PDTC;;;
Financeiro;Serviços Financeiros Diversos;PPLA;PPLA;DR3;;
Financeiro;Serviços Financeiros Diversos;Serviços Financeiros Diversos;;;;
Financeiro;Serviços Financeiros Diversos;B3 ;B3SA;NM             ;;
Financeiro;Serviços Financeiros Diversos;BOA VISTA;BOAS;NM             ;;
Financeiro;Serviços Financeiros Diversos;CIELO       ;CIEL;NM             ;;
Financeiro;Previdência e Seguros;Seguradoras;;;;
Financeiro;Previdência e Seguros;ALFA CONSORC;BRGE;;;
Financeiro;Previdência e Seguros;BBSEGURIDADE;BBSE;NM             ;;
Financeiro;Previdência e Seguros;IRBBRASIL RE;IRBR;NM             ;;
Financeiro;Previdência e Seguros;PORTO SEGURO;PSSA;NM             ;;
Financeiro;Previdência e Seguros;SEG AL BAHIA;CSAB;;;
Financeiro;Previdência e Seguros;SUL AMERICA ;SULA;N2             ;;
Financeiro;Previdência e Seguros;Corretoras de Seguros;;;;
Financeiro;Previdência e Seguros;ALPER S.A.;APER;NM             ;;
Financeiro;Previdência e Seguros;WIZ S.A.;WIZS;NM             ;;
;;;;;;
SETOR ECONÔMICO;SUBSETOR;SEGMENTO;LISTAGEM;;;
;;;CÓDIGO;SEGMENTO;;
Financeiro;Exploração de Imóveis;Exploração de Imóveis;;;;
Financeiro;Exploração de Imóveis;ALIANSCSONAE;ALSO;NM             ;;
Financeiro;Exploração de Imóveis;BR MALLS PAR;BRML;NM             ;;
Financeiro;Exploração de Imóveis;BR PROPERT  ;BRPR;NM             ;;
Financeiro;Exploração de Imóveis;COR RIBEIRO ;CORR;;;
Financeiro;Exploração de Imóveis;CYRE COM-CCP;CCPR;NM             ;;
Financeiro;Exploração de Imóveis;GENERALSHOPP;GSHP;NM             ;;
Financeiro;Exploração de Imóveis;HABITASUL   ;HBTS;;;
Financeiro;Exploração de Imóveis;IGB S/A     ;IGBR;;;
Financeiro;Exploração de Imóveis;IGUATEMI    ;IGTA;NM             ;;
Financeiro;Exploração de Imóveis;JEREISSATI  ;JPSA;;;
Financeiro;Exploração de Imóveis;LOG COM PROP;LOGG;NM             ;;
Financeiro;Exploração de Imóveis;MENEZES CORT;MNZC;MB             ;;
Financeiro;Exploração de Imóveis;MULTIPLAN   ;MULT;N2             ;;
Financeiro;Exploração de Imóveis;SAO CARLOS  ;SCAR;NM             ;;
Financeiro;Exploração de Imóveis;Intermediação Imobiliária;;;;
Financeiro;Exploração de Imóveis;BR BROKERS  ;BBRK;NM             ;;
Financeiro;Exploração de Imóveis;LOPES BRASIL;LPSB;NM             ;;
Financeiro;Holdings Diversificadas;Holdings Diversificadas;;;;
Financeiro;Holdings Diversificadas;MONT ARANHA ;MOAR;;;
Financeiro;Holdings Diversificadas;PAR AL BAHIA;PEAB;;;
Financeiro;Holdings Diversificadas;SIMPAR;SIMH;NM             ;;
Financeiro;Outros Títulos;Outros Títulos;;;;
Financeiro;Outros Títulos;CEPAC - CTBA;CTBA;MB             ;;
Financeiro;Outros Títulos;CEPAC - MCRJ;MCRJ;MB             ;;
Financeiro;Outros Títulos;CEPAC - PMSP;PMSP;MB             ;;
;;;;;;
SETOR ECONÔMICO;SUBSETOR;SEGMENTO;LISTAGEM;;;
;;;CÓDIGO;SEGMENTO;;
Outros;Outros;Outros;;;;
Outros;Outros;524 PARTICIP;QVQP;MB             ;;
Outros;Outros;ALEF S/A    ;ALEF;MB             ;;
Outros;Outros;ATOMPAR;ATOM;;;
Outros;Outros;BETAPART    ;BETP;MB             ;;
Outros;Outros;CABINDA PART;CABI;MB             ;;
Outros;Outros;CACONDE PART;CACO;MB             ;;
Outros;Outros;CEMEPE      ;MAPT;;;
Outros;Outros;CIMS        ;CMSA;;;
Outros;Outros;GAMA PART   ;OPGM;MB             ;;
Outros;Outros;INVEST BEMGE;FIGE;;;
Outros;Outros;J B DUARTE  ;JBDU;;;
Outros;Outros;MGI PARTICIP;MGIP;;;
Outros;Outros;OPPORT ENERG;OPHE;MB             ;;
Outros;Outros;POLPAR      ;PPAR;;;
Outros;Outros;PROMPT PART ;PRPT;MB             ;;
Outros;Outros;SUDESTE S/A ;OPSE;MB             ;;
Outros;Outros;SUL 116 PART;OPTS;MB             ;;
;;;;;;
(DR1) BDR Nível 1;;;;;;
(DR2) BDR Nível 2;;;;;;
(DR3) BDR Nível 3;;;;;;
(N1) Nível 1 de Governança Corporativa;;;;;;
(N2) Nível 2 de Governança Corporativa;;;;;;
(NM) Novo Mercado;;;;;;
(MA) Bovespa Mais;;;;;;
(M2) Bovespa Mais - Nível 2;;;;;;
(MB) Balcão Organizado Tradicional;;;;;;
;;;;;;
ATENÇÃO;;;;;;
Este trabalho não é uma recomendação de investimento.;;;;;;
As informações recebidas das empresas admitidas à negociação na B3 estão disponíveis para consulta em ;;;;;;
nosso site www.b3.com.br.;;;;;;
Para mais esclarecimentos, sugerimos procurar sua corretora.  Ela pode ajudá-lo a avaliar os riscos e benefícios ;;;;;;
potenciais das negociações com valores mobiliários.;;;;;;
B3 S.A. - Brasil, Bolsa, Balcão;;;;;;
;;;;;;
;;;;;;
